id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3308282,1,29-06-16 10:45,1,-73.99721527,40.7421608,-73.99040985,40.73727036,N
id0586727,2,29-06-16 10:45,2,-73.86269379,40.76922989,-73.91737366,40.77082825,N
id1455569,1,29-06-16 10:45,1,-73.99273682,40.71376419,-73.99619293,40.72580338,Y
id2356888,1,29-06-16 10:44,1,-73.99693298,40.74228287,-74.00074005,40.72895813,N
id3842768,2,29-06-16 10:44,1,-73.99272919,40.74621582,-73.98651886,40.74258041,N
id3995343,2,29-06-16 10:44,1,-73.96762085,40.77193832,-73.97386932,40.76147842,N
id2078049,2,29-06-16 10:43,1,-74.00817108,40.73860931,-74.00921631,40.72977066,N
id1726937,1,29-06-16 10:43,2,-73.983284,40.75569153,-73.97589111,40.77642059,N
id2934046,1,29-06-16 10:43,1,-73.9681778,40.76568985,-73.97306824,40.76428604,Y
id0716057,1,29-06-16 10:42,1,-73.97182465,40.78708649,-73.97328949,40.75039673,N
id0717974,2,29-06-16 10:42,1,-73.97387695,40.75468826,-73.9707489,40.76134872,N
id0657001,2,29-06-16 10:42,1,-73.96463776,40.76993179,-73.97808838,40.75701904,N
id0691379,2,29-06-16 10:42,1,-73.78184509,40.64476776,-73.96942139,40.6978302,N
id0314283,1,29-06-16 10:42,1,-74.00169373,40.73283768,-74.00489807,40.73339462,N
id2212052,1,29-06-16 10:41,1,-73.96954346,40.80027771,-73.96405029,40.80139923,N
id0717081,2,29-06-16 10:41,1,-73.98404694,40.73751068,-74.00432587,40.74149323,N
id2736188,2,29-06-16 10:41,1,-73.99150848,40.75003815,-73.98233795,40.75273895,N
id0384747,2,29-06-16 10:41,5,-73.98783875,40.73825836,-73.98864746,40.75268936,N
id3106859,1,29-06-16 10:40,1,-73.98438263,40.76460648,-73.9831543,40.77503586,N
id0039358,2,29-06-16 10:39,1,-73.87297058,40.77407837,-73.98674011,40.76123047,N
id0109802,1,29-06-16 10:39,1,-73.98288727,40.75616074,-73.96614838,40.7638588,N
id2333711,2,29-06-16 10:39,1,-73.7798996,40.64788818,-73.77894592,40.64740372,N
id0376978,1,29-06-16 10:39,1,-73.97964478,40.78423309,-73.96579742,40.80521774,N
id1340067,1,29-06-16 10:39,1,-73.98762512,40.69132233,-73.98762512,40.69132233,N
id0249048,1,29-06-16 10:38,1,-73.96065521,40.76958084,-73.96057892,40.76978683,N
id2351697,2,29-06-16 10:38,6,-73.98034668,40.75442123,-74.00161743,40.73236847,N
id0391652,2,29-06-16 10:38,2,-73.99416351,40.75115967,-73.97418213,40.75292969,N
id1690529,1,29-06-16 10:38,1,-73.98563385,40.73524857,-73.96289063,40.77525711,N
id2198213,2,29-06-16 10:37,1,-73.96729279,40.76435852,-73.96961975,40.76005936,N
id3398635,1,29-06-16 10:37,1,-74.00888824,40.73892212,-73.99137878,40.73519897,N
id2873146,1,29-06-16 10:37,1,-73.98154449,40.78091049,-74.00246429,40.76066971,N
id2720455,2,29-06-16 10:37,6,-73.9932785,40.76768112,-73.98470306,40.76491928,N
id3305300,1,29-06-16 10:36,1,-73.9787674,40.75651932,-73.99017334,40.7407341,N
id3277853,2,29-06-16 10:36,1,-73.985672,40.76808929,-73.99278259,40.74066925,N
id1642083,2,29-06-16 10:36,1,-73.99421692,40.73236847,-73.98027802,40.77056885,N
id0502854,2,29-06-16 10:35,1,-73.97483063,40.76195145,-73.98818207,40.74315262,N
id1515095,1,29-06-16 10:35,1,-73.99032593,40.74210358,-73.98350525,40.72761154,N
id0765278,2,29-06-16 10:34,1,-73.96993256,40.76290894,-73.98712158,40.74386978,N
id2620360,1,29-06-16 10:34,2,-73.9781189,40.75204086,-73.97380829,40.7793045,N
id0313572,2,29-06-16 10:34,1,-73.97528839,40.75140381,-73.98149872,40.74393082,N
id2020752,1,29-06-16 10:34,2,-73.99305725,40.75365067,-73.99855804,40.76399612,N
id0045469,2,29-06-16 10:33,1,-73.99575806,40.7208519,-73.95783997,40.71400833,N
id1609614,1,29-06-16 10:33,1,-73.97302246,40.79324722,-73.98989105,40.77552414,N
id1838164,2,29-06-16 10:33,2,-73.98155975,40.75566864,-73.86499786,40.77050018,N
id0732506,2,29-06-16 10:32,1,-73.98351288,40.7471199,-73.99060059,40.74011993,N
id3318229,2,29-06-16 10:32,1,-73.99449921,40.75088882,-73.98406219,40.76313019,N
id2125133,2,29-06-16 10:32,2,-73.9746933,40.73281097,-74.01676941,40.67409897,N
id1913687,2,29-06-16 10:32,5,-74.00058746,40.72716141,-73.99134064,40.73315048,N
id0066355,2,29-06-16 10:31,2,-73.96105194,40.76576614,-73.96621704,40.76499939,N
id1789245,2,29-06-16 10:31,1,-73.95038605,40.77158356,-73.96006012,40.76231766,N
id2686457,2,29-06-16 10:31,1,-73.97998047,40.73034668,-73.98957825,40.75642776,N
id1847138,2,29-06-16 10:30,1,-73.95204926,40.7731781,-73.97422791,40.75563812,N
id0983491,2,29-06-16 10:28,2,-73.98875427,40.75906372,-73.97888184,40.7527771,N
id3268539,1,29-06-16 10:28,1,-73.99427795,40.75115585,-74.00717163,40.75147629,N
id1782887,1,29-06-16 10:27,1,-73.95539856,40.78202057,-73.95957184,40.77432251,N
id3371004,2,29-06-16 10:27,6,-73.95998383,40.76026535,-73.97411346,40.75749969,N
id0910799,1,29-06-16 10:27,1,-73.98323822,40.78167725,-73.95653534,40.78082657,N
id1509889,1,29-06-16 10:26,1,-73.98448181,40.75458527,-73.99027252,40.75919724,N
id3545682,1,29-06-16 10:25,1,-73.97698212,40.76475525,-73.96587372,40.76039505,N
id1361481,2,29-06-16 10:24,5,-73.95280457,40.78045273,-73.94488525,40.79418182,N
id1677867,2,29-06-16 10:24,1,-73.9776535,40.73794556,-73.95007324,40.77596283,N
id0492719,2,29-06-16 10:23,2,-73.95683289,40.78094101,-73.98222351,40.77730942,N
id1794158,1,29-06-16 10:23,1,-73.95226288,40.77811432,-73.9464035,40.77287674,N
id2380581,2,29-06-16 10:22,1,-74.01612854,40.71126175,-73.97441101,40.7568512,N
id0295633,2,29-06-16 10:22,1,-73.9781189,40.75892639,-73.96916962,40.75191498,N
id1904973,1,29-06-16 10:22,1,-73.99799347,40.74595642,-73.99978638,40.75353241,N
id0105863,2,29-06-16 10:21,1,-73.99546051,40.71712875,-74.01374054,40.7134819,N
id0784208,2,29-06-16 10:21,3,-73.95948029,40.76686096,-73.96456146,40.7640686,N
id3935773,2,29-06-16 10:21,4,-73.9726944,40.75250244,-73.87107849,40.7742157,N
id2159231,1,29-06-16 10:21,2,-73.97655487,40.7395134,-73.9744873,40.74892044,N
id1335049,2,29-06-16 10:20,1,-73.99432373,40.7508316,-73.97711945,40.76446152,N
id3695630,1,29-06-16 10:20,1,-73.97304535,40.74879837,-73.97515869,40.74449158,N
id1624607,2,29-06-16 10:20,1,-73.9752655,40.75221634,-73.96986389,40.75770569,N
id1215768,1,29-06-16 10:20,1,-73.97639465,40.75986862,-73.97893524,40.75429916,N
id2399539,2,29-06-16 10:20,2,-73.95276642,40.76600647,-73.98690033,40.75287628,N
id3218034,2,29-06-16 10:19,1,-73.97811127,40.7638588,-73.98277283,40.74604034,N
id3411227,2,29-06-16 10:19,5,-73.97949982,40.74682236,-73.98931885,40.73041534,N
id0196993,2,29-06-16 10:19,1,-73.95115662,40.78575897,-73.97560883,40.75143814,N
id1421388,1,29-06-16 10:19,2,-73.98880768,40.74479675,-74.0046463,40.74186325,N
id2686791,1,29-06-16 10:18,1,-73.99407959,40.7511673,-73.98733521,40.73421097,N
id2292979,1,29-06-16 10:18,3,-73.98222351,40.75792313,-73.97279358,40.78050613,N
id0504442,2,29-06-16 10:18,5,-73.98352814,40.76073456,-73.97310638,40.78012848,N
id3610733,2,29-06-16 10:16,5,-73.99707031,40.71664047,-74.00331116,40.74888992,N
id3687525,2,29-06-16 10:16,4,-73.98105621,40.77442169,-73.96917725,40.75880814,N
id2825198,2,29-06-16 10:16,1,-73.96144104,40.77154541,-73.97151184,40.76041031,N
id2801705,2,29-06-16 10:16,2,-73.98628998,40.75181961,-73.96192932,40.77956009,N
id0650208,1,29-06-16 10:15,1,-73.95385742,40.77542496,-73.96061707,40.76613617,N
id0526074,1,29-06-16 10:15,1,-73.78177643,40.64463425,-73.75337219,40.68033218,N
id2779776,2,29-06-16 10:15,6,-73.98197937,40.75223923,-73.99165344,40.75413132,N
id3772480,1,29-06-16 10:15,1,-73.96598053,40.80559921,-73.9824295,40.77526855,N
id1857384,1,29-06-16 10:15,1,-73.9934845,40.75246811,-74.01372528,40.71347427,N
id2663516,2,29-06-16 10:14,1,-73.95464325,40.76998901,-73.86416626,40.76961899,N
id1105292,1,29-06-16 10:14,1,-73.97106934,40.76441574,-73.95561218,40.77671814,N
id3703544,1,29-06-16 10:14,2,-73.98854828,40.75880432,-73.98093414,40.77318573,N
id2108679,1,29-06-16 10:14,1,-73.99411011,40.75114441,-73.97418976,40.75686264,N
id0090109,1,29-06-16 10:12,2,-73.98180389,40.7603035,-73.97215271,40.75016785,N
id3629192,1,29-06-16 10:12,1,-73.97366333,40.75558472,-73.86500549,40.7702446,N
id1212411,2,29-06-16 10:11,1,-73.97460938,40.75294876,-73.96832275,40.75939178,N
id1855668,2,29-06-16 10:11,1,-74.00804901,40.73950958,-73.98969269,40.73546982,N
id1883288,2,29-06-16 10:11,1,-73.97593689,40.77788925,-74.00588989,40.73701096,N
id3377370,2,29-06-16 10:10,3,-73.98310852,40.76152039,-73.98634338,40.73614502,N
id2707806,2,29-06-16 10:10,1,-73.97268677,40.75616837,-73.97659302,40.75054169,N
id3111036,2,29-06-16 10:09,1,-73.98992157,40.75692749,-73.98214722,40.76787567,N
id1904058,1,29-06-16 10:08,1,-73.87316132,40.77407837,-73.97374725,40.75970459,N
id1136377,2,29-06-16 10:08,4,-73.98083496,40.76950836,-73.9618454,40.77970123,N
id2292176,2,29-06-16 10:08,1,-73.97833252,40.75751114,-73.98725891,40.74477005,N
id0036988,1,29-06-16 10:07,1,-73.9752121,40.76191711,-73.96201324,40.77954102,N
id1590051,1,29-06-16 10:06,1,-73.98510742,40.74757385,-73.98899841,40.74245834,N
id3265406,2,29-06-16 10:06,2,-74.01615143,40.70484161,-73.95840454,40.75978851,N
id3977837,2,29-06-16 10:06,1,-73.99042511,40.75623703,-74.00862122,40.73701096,N
id1724515,1,29-06-16 10:06,1,-73.9948349,40.74014282,-73.97924042,40.76219177,N
id1285857,2,29-06-16 10:06,2,-73.95956421,40.77982712,-73.97597504,40.76400757,N
id1024369,2,29-06-16 10:06,4,-73.96225739,40.77909851,-73.94927979,40.77310944,N
id1758021,1,29-06-16 10:05,1,-73.95601654,40.7818718,-73.9692688,40.76365662,N
id2201840,1,29-06-16 10:05,1,-73.77938843,40.647686,-73.80722809,40.69951248,N
id2060010,1,29-06-16 10:05,3,-73.99102783,40.74554443,-73.99026489,40.75683212,N
id0296999,2,29-06-16 10:05,1,-73.9988327,40.73408127,-74.01016998,40.72005844,N
id2216125,2,29-06-16 10:05,1,-73.977211,40.73264694,-73.99311829,40.75278473,N
id3062677,1,29-06-16 10:05,1,-73.97808838,40.77175522,-73.96393585,40.75465012,N
id1684981,2,29-06-16 10:04,1,-73.97802734,40.72957993,-74.00546265,40.73947906,N
id2131238,1,29-06-16 10:04,1,-73.9569397,40.78323364,-73.9695816,40.79753876,N
id0177229,2,29-06-16 10:03,1,-73.99226379,40.69499969,-73.97647858,40.67311859,N
id0425111,1,29-06-16 10:03,1,-73.97264099,40.7559166,-73.97264099,40.75591278,N
id0873517,2,29-06-16 10:02,5,-73.99188232,40.74427032,-73.97351074,40.75011063,N
id2323753,2,29-06-16 10:02,6,-73.97432709,40.79386902,-73.98429871,40.78007889,N
id2890833,2,29-06-16 10:02,1,-74.00521851,40.72018814,-73.99115753,40.73984146,N
id3121259,2,29-06-16 10:02,5,-73.96601868,40.77106094,-73.98467255,40.7676506,N
id3672815,2,29-06-16 10:01,1,-73.9595871,40.76276016,-73.86882019,40.73276138,N
id0629022,2,29-06-16 10:01,2,-73.99411774,40.75089264,-74.00507355,40.7191391,N
id3100655,1,29-06-16 10:01,1,-73.99147797,40.75032806,-73.98007202,40.75831985,N
id0400091,1,29-06-16 10:00,1,-73.94991302,40.78108978,-73.97979736,40.74650192,N
id3074727,2,29-06-16 10:00,5,-73.98110962,40.76776886,-73.97338104,40.7603302,N
id0417319,1,29-06-16 10:00,1,-73.78066254,40.6481514,-73.98387909,40.75721741,N
id0677437,1,29-06-16 9:59,1,-73.97818756,40.75261688,-73.95601654,40.76463699,N
id0870586,2,29-06-16 9:59,5,-73.99524689,40.74459839,-74.00682068,40.71924973,N
id3252307,1,29-06-16 9:58,1,-73.96299744,40.77463531,-73.97465515,40.77801895,N
id0055770,1,29-06-16 9:58,1,-73.95365143,40.78529739,-73.95372772,40.77924347,N
id2025630,2,29-06-16 9:58,2,-73.72914886,40.62408066,-73.72915649,40.62408066,N
id0093295,2,29-06-16 9:58,1,-73.96237946,40.75637817,-73.97853851,40.75088882,N
id0900217,1,29-06-16 9:58,1,-73.99759674,40.75656509,-73.99064636,40.75595093,N
id2895887,2,29-06-16 9:58,1,-73.94924164,40.77417374,-73.95027161,40.78647614,N
id2947110,2,29-06-16 9:57,1,-73.97860718,40.75333023,-73.96190643,40.76364136,N
id3425490,2,29-06-16 9:57,5,-73.98329163,40.74428177,-73.98455048,40.75463104,N
id0719113,1,29-06-16 9:57,1,-73.98828125,40.73795319,-73.86477661,40.77030563,N
id2150080,2,29-06-16 9:57,2,-73.9931488,40.73669052,-73.9986496,40.72615814,N
id1521969,1,29-06-16 9:57,1,-73.96101379,40.78055191,-73.96549988,40.76683426,N
id1943683,2,29-06-16 9:57,1,-73.97825623,40.7572937,-73.97583008,40.75491714,N
id3474767,2,29-06-16 9:56,1,-73.98464966,40.73682022,-73.99035645,40.75728989,N
id3220060,2,29-06-16 9:56,1,-73.98223877,40.77201843,-73.99272156,40.7426796,N
id3736163,1,29-06-16 9:56,1,-73.9549942,40.7690773,-74.00442505,40.70746231,N
id0427765,2,29-06-16 9:55,1,-73.96910095,40.76980209,-73.99539948,40.76381683,N
id2201448,1,29-06-16 9:55,1,-73.9931488,40.75268173,-74.00113678,40.7423439,N
id2092243,2,29-06-16 9:55,1,-73.98475647,40.76841354,-73.95165253,40.77282715,N
id0373007,2,29-06-16 9:54,2,-74.01063538,40.7180481,-74.00754547,40.74325943,N
id1276974,1,29-06-16 9:53,1,-74.00614929,40.75124741,-73.87227631,40.77445221,N
id2691410,2,29-06-16 9:52,5,-73.96620178,40.77074051,-73.97906494,40.76023102,N
id3430731,1,29-06-16 9:51,1,-73.97348022,40.76431274,-73.97389221,40.76399994,N
id2830116,1,29-06-16 9:51,1,-73.95513916,40.78007507,-73.95672607,40.78658676,N
id3398147,2,29-06-16 9:51,4,-73.99253082,40.71420288,-73.98862457,40.72245789,N
id2781152,2,29-06-16 9:50,1,-73.98285675,40.73907089,-73.97618866,40.74850845,N
id0493915,1,29-06-16 9:48,4,-73.97886658,40.76147842,-73.97866821,40.74600983,N
id0992472,1,29-06-16 9:48,1,-73.97731781,40.750103,-73.98002625,40.7461586,N
id0897970,2,29-06-16 9:48,1,-73.94539642,40.77835083,-73.97370148,40.75138092,N
id0511935,2,29-06-16 9:47,1,-73.99165344,40.75004959,-74.00778198,40.70301056,N
id0647944,2,29-06-16 9:47,6,-73.97429657,40.74264145,-73.95744324,40.76166916,N
id1470845,1,29-06-16 9:47,1,-73.99642944,40.74527359,-74.0002594,40.7371521,N
id1294115,2,29-06-16 9:47,1,-73.98766327,40.73263931,-74.00596619,40.74544144,N
id2436343,1,29-06-16 9:46,2,-73.98206329,40.75818634,-73.9621582,40.77941895,N
id3889820,2,29-06-16 9:45,6,-73.87097168,40.77386093,-73.99932861,40.73915863,N
id0425885,2,29-06-16 9:45,5,-73.96389771,40.76139069,-73.97441101,40.74695969,N
id2884377,1,29-06-16 9:45,1,-73.96273041,40.76964951,-73.99706268,40.73745346,N
id1012628,2,29-06-16 9:45,1,-73.98484802,40.76858902,-73.98332977,40.74766922,N
id3914079,2,29-06-16 9:44,4,-73.97238922,40.78659058,-73.96962738,40.80022812,N
id3598025,2,29-06-16 9:44,1,-73.96601105,40.76831055,-73.96980286,40.76313019,N
id3186749,2,29-06-16 9:44,1,-73.983284,40.73031235,-73.97246552,40.78120041,N
id0106154,2,29-06-16 9:42,6,-73.95828247,40.77872086,-73.98399353,40.75556946,N
id2103291,2,29-06-16 9:41,6,-73.98760986,40.75697327,-73.9900589,40.75823212,N
id3417879,2,29-06-16 9:40,2,-73.95561218,40.81959915,-73.98906708,40.76519012,N
id0905605,1,29-06-16 9:40,1,-73.96646881,40.76779175,-73.99489594,40.75513077,N
id3432457,2,29-06-16 9:39,1,-73.97634888,40.74514008,-74.00215912,40.7243309,N
id2117953,2,29-06-16 9:39,5,-73.97743988,40.74654007,-73.96195984,40.75946045,N
id1670112,2,29-06-16 9:38,4,-73.98297119,40.73498535,-73.95722961,40.76198578,N
id2648787,1,29-06-16 9:38,1,-73.98357391,40.76162338,-73.98890686,40.7424736,N
id3099991,2,29-06-16 9:38,1,-73.94416046,40.7827301,-73.78295135,40.64395142,N
id1477997,1,29-06-16 9:37,1,-73.97735596,40.75537109,-73.98153687,40.764328,N
id3922948,2,29-06-16 9:37,2,-73.94915009,40.77774048,-73.97852325,40.75699997,N
id0617034,2,29-06-16 9:37,1,-73.96543121,40.76264954,-73.95629883,40.78171921,N
id0181114,1,29-06-16 9:37,1,-73.97379303,40.76424026,-73.97699738,40.73876572,N
id3048089,1,29-06-16 9:37,1,-73.98853302,40.74874496,-74.00733948,40.71289825,N
id3731115,1,29-06-16 9:36,1,-73.96179962,40.77362823,-73.96556091,40.76928329,N
id2846673,2,29-06-16 9:36,2,-73.98857117,40.75788116,-73.872612,40.77447891,N
id1440932,1,29-06-16 9:35,1,-73.9296875,40.74465561,-73.91875458,40.75789642,N
id1256119,2,29-06-16 9:35,1,-73.95413971,40.76488876,-73.96935272,40.76367188,N
id3053860,2,29-06-16 9:34,1,-73.97418213,40.76351547,-73.97144318,40.75534821,N
id2484413,2,29-06-16 9:34,1,-73.96330261,40.7569313,-73.98204803,40.77508926,N
id2180164,1,29-06-16 9:33,1,-73.97966766,40.7468605,-74.00841522,40.70640182,N
id3583548,2,29-06-16 9:33,1,-73.99015045,40.74040985,-74.00684357,40.7265892,N
id2939978,2,29-06-16 9:32,1,-73.95605469,40.77592087,-73.94979858,40.78215027,N
id1876729,1,29-06-16 9:31,1,-73.98200989,40.75206757,-73.99327087,40.74962616,N
id0875153,2,29-06-16 9:31,1,-73.9536972,40.79085922,-73.9568634,40.78364944,N
id3446968,1,29-06-16 9:29,1,-73.95462799,40.76427078,-73.98554993,40.73510361,N
id1608554,1,29-06-16 9:29,1,-73.99787903,40.74116135,-74.00688171,40.72872162,N
id0601053,2,29-06-16 9:29,1,-73.98760986,40.7416687,-73.98194885,40.7491684,N
id1066213,2,29-06-16 9:29,1,-74.00225067,40.75564957,-74.00604248,40.75030136,N
id2912511,2,29-06-16 9:29,1,-73.97001648,40.75646973,-73.9888916,40.75025177,N
id3594976,2,29-06-16 9:28,2,-73.97972107,40.75180054,-73.86133575,40.76803207,N
id2190978,2,29-06-16 9:27,1,-73.98081207,40.72966003,-73.97341156,40.75856018,N
id3040348,1,29-06-16 9:27,1,-73.96954346,40.76613617,-73.96133423,40.77939606,N
id1138943,2,29-06-16 9:27,1,-74.00208282,40.75063324,-73.98806763,40.76804733,N
id3229423,1,29-06-16 9:26,1,-73.99028778,40.73290253,-73.97576904,40.75458145,N
id3749305,2,29-06-16 9:26,1,-73.9910202,40.73983002,-73.98735809,40.75376129,N
id2468300,2,29-06-16 9:26,3,-73.95111084,40.77059174,-73.96913147,40.75748062,N
id2961098,2,29-06-16 9:26,1,-74.00177002,40.74708939,-73.97437286,40.74222183,N
id2885621,1,29-06-16 9:25,1,-73.99716949,40.74697876,-74.00778961,40.70299911,N
id0430229,2,29-06-16 9:25,1,-73.95341492,40.76723862,-73.98349762,40.76132584,N
id0550928,2,29-06-16 9:25,1,-73.78343201,40.64862823,-73.94979858,40.64368057,N
id3003510,1,29-06-16 9:25,1,-73.97936249,40.7556572,-73.97335052,40.75817871,N
id2506795,1,29-06-16 9:25,1,-73.98547363,40.73733902,-73.98519897,40.73736954,N
id1026571,2,29-06-16 9:24,1,-73.94759369,40.78369904,-73.95545197,40.77970886,N
id3821660,1,29-06-16 9:24,1,-73.99044037,40.74030304,-74.00894928,40.73116302,N
id3076596,1,29-06-16 9:24,1,-73.98174286,40.73743439,-73.97681427,40.75775528,N
id0753396,2,29-06-16 9:24,1,-73.96282196,40.75925064,-74.00322723,40.71483994,N
id0364873,1,29-06-16 9:24,1,-73.97064972,40.75587082,-73.98442841,40.74596405,N
id3596442,2,29-06-16 9:23,1,-73.99490356,40.76435852,-73.98784637,40.75503922,N
id3534635,2,29-06-16 9:22,1,-73.97525787,40.75249863,-73.98314667,40.73910904,N
id1131434,1,29-06-16 9:21,1,-73.96743011,40.76602173,-73.97296906,40.75821686,N
id3031368,2,29-06-16 9:21,1,-73.98158264,40.77372742,-74.00415802,40.72777176,N
id2896515,2,29-06-16 9:21,1,-73.98258209,40.77104568,-73.97575378,40.76045609,N
id1789742,1,29-06-16 9:21,1,-74.00520325,40.73773193,-74.01548004,40.71444702,N
id3842100,1,29-06-16 9:21,1,-73.88535309,40.7731514,-73.95709229,40.77494812,N
id3538304,2,29-06-16 9:20,1,-73.95295715,40.7918396,-73.97157288,40.79511642,N
id3028039,1,29-06-16 9:20,1,-73.97821045,40.76653671,-73.98460388,40.75914001,Y
id1587144,1,29-06-16 9:18,1,-73.97214508,40.75661469,-73.98445129,40.76148224,N
id2077714,1,29-06-16 9:18,2,-73.9617157,40.77446747,-73.97855377,40.75741959,N
id0568918,2,29-06-16 9:18,2,-73.97857666,40.7478981,-73.98715973,40.7335701,N
id3531857,2,29-06-16 9:17,1,-73.97013092,40.75304031,-73.95341492,40.76504135,N
id1644918,2,29-06-16 9:17,1,-73.95397186,40.76401138,-73.99484253,40.62181091,N
id0386650,1,29-06-16 9:17,1,-73.97929382,40.75009918,-73.96995544,40.7483902,N
id3316149,2,29-06-16 9:17,2,-73.96089935,40.81174088,-73.95140839,40.81990051,N
id3552011,1,29-06-16 9:17,1,-73.96318817,40.7666626,-73.97264099,40.76510239,N
id1379099,2,29-06-16 9:16,5,-74.00924683,40.71390915,-74.00334167,40.748909,N
id0163383,2,29-06-16 9:16,1,-73.97434235,40.73242188,-73.98985291,40.7466507,N
id0084565,2,29-06-16 9:16,5,-74.01023102,40.71857834,-73.98828888,40.70090866,N
id3900677,1,29-06-16 9:15,1,-73.99614716,40.73852158,-73.99035645,40.74649048,N
id3538545,1,29-06-16 9:15,1,-73.98880768,40.73668671,-73.98297119,40.75094604,N
id1199177,1,29-06-16 9:15,1,-73.99458313,40.75046539,-73.97177887,40.75134277,N
id1084006,2,29-06-16 9:14,1,-73.99957275,40.73358917,-73.98587036,40.74079132,N
id3746110,1,29-06-16 9:14,1,-73.9886322,40.73651123,-74.01139832,40.70275879,N
id2992565,2,29-06-16 9:14,1,-73.98742676,40.73310089,-73.97057343,40.76187897,N
id1276834,2,29-06-16 9:14,6,-73.97837067,40.74571991,-73.97515106,40.74150848,N
id0180959,1,29-06-16 9:14,1,-73.97521973,40.78755569,-73.96443939,40.81046677,N
id2694558,2,29-06-16 9:13,3,-74.0054245,40.72746277,-74.00324249,40.72756577,N
id3730232,2,29-06-16 9:12,1,-73.96726227,40.76603317,-73.9668045,40.75914764,N
id3951193,2,29-06-16 9:12,1,-73.9821167,40.76779175,-73.97257233,40.76258469,N
id2826684,2,29-06-16 9:12,5,-73.94815826,40.8013916,-73.96502686,40.80104065,N
id0017669,1,29-06-16 9:11,1,-73.98719025,40.7334137,-74.00343323,40.74881744,N
id2038091,1,29-06-16 9:10,1,-73.98293304,40.76741028,-73.98152161,40.77933502,N
id1502590,2,29-06-16 9:10,1,-73.99603271,40.74499893,-73.99142456,40.74158096,N
